0.501387	0.0256508
0.501445	0.0256503
0.501387	0.0256508
0.501444	0.0256503
0.501388	0.0256508
0.501443	0.0256503
0.501388	0.0256507
0.501443	0.0256503
0.501389	0.0256507
0.501442	0.0256503
0.501389	0.0256507
0.501442	0.0256503
0.50139	0.0256507
0.501441	0.0256503
0.50139	0.0256507
0.501441	0.0256502
0.501391	0.0256507
0.50144	0.0256502
0.501391	0.0256507
0.50144	0.0256502
0.501392	0.0256506
0.501439	0.0256502
0.501463	0.0256506
0.501416	0.0256502
0.501393	0.0256506
0.501439	0.0256502
0.501462	0.0256506
0.501416	0.0256502
0.501393	0.0256506
0.501439	0.0256502
0.501462	0.0256506
0.501416	0.0256502
0.501394	0.0256506
0.501439	0.0256502
0.501461	0.0256506
0.501417	0.0256502
0.501395	0.0256506
0.501438	0.0256502
0.50146	0.0256506
0.501417	0.0256502
0.501395	0.0256506
0.501438	0.0256502
0.50146	0.0256506
0.501417	0.0256502
0.501396	0.0256505
0.501438	0.0256502
0.501459	0.0256505
0.501417	0.0256502
0.501397	0.0256505
0.501438	0.0256502
0.501458	0.0256505
0.501418	0.0256502
0.501397	0.0256505
0.501438	0.0256502
0.501458	0.0256505
0.501418	0.0256502
0.501398	0.0256505
0.501437	0.0256502
0.501457	0.0256505
0.501418	0.0256502
0.501398	0.0256505
0.501437	0.0256502
0.501457	0.0256505
0.501418	0.0256502
0.501399	0.0256505
0.501437	0.0256502
0.501456	0.0256505
0.501418	0.0256502
0.5014	0.0256505
0.501437	0.0256502
0.501455	0.0256505
0.501418	0.0256502
0.501455	0.0256505
0.501419	0.0256502
0.501401	0.0256504
0.501437	0.0256502
0.501401	0.0256504
0.501436	0.0256502
0.501454	0.0256504
0.501419	0.0256502
0.501402	0.0256504
0.501436	0.0256502
0.501453	0.0256504
0.501419	0.0256502
0.501402	0.0256504
0.501436	0.0256502
0.501453	0.0256504
0.501419	0.0256502
0.501403	0.0256504
0.501436	0.0256502
0.501452	0.0256504
0.50142	0.0256502
0.501452	0.0256504
0.50142	0.0256502
0.501404	0.0256504
0.501436	0.0256502
0.501404	0.0256504
0.501435	0.0256502
0.501451	0.0256504
0.50142	0.0256502
0.501405	0.0256504
0.501435	0.0256502
0.50145	0.0256504
0.50142	0.0256502
0.501405	0.0256504
0.501435	0.0256502
0.50145	0.0256504
0.50142	0.0256502
0.501406	0.0256504
0.501435	0.0256502
0.501449	0.0256504
0.50142	0.0256502
0.501406	0.0256504
0.501435	0.0256502
0.501449	0.0256504
0.501421	0.0256502
0.501449	0.0256503
0.501421	0.0256502
0.501407	0.0256503
0.501435	0.0256502
0.501407	0.0256503
0.501434	0.0256502
0.501448	0.0256503
0.501421	0.0256502
0.501408	0.0256503
0.501434	0.0256502
0.501447	0.0256503
0.501421	0.0256502
0.501408	0.0256503
0.501434	0.0256502
0.501447	0.0256503
0.501421	0.0256502
0.501408	0.0256503
0.501434	0.0256502
0.501447	0.0256503
0.501421	0.0256502
0.501446	0.0256503
0.501422	0.0256502
0.501409	0.0256503
0.501434	0.0256502
0.50141	0.0256503
0.501434	0.0256502
0.501445	0.0256503
0.501422	0.0256502
0.50141	0.0256503
0.501433	0.0256502
0.501445	0.0256503
0.501422	0.0256502
0.50141	0.0256503
0.501433	0.0256502
0.501445	0.0256503
0.501422	0.0256502
0.501411	0.0256503
0.501433	0.0256502
0.501444	0.0256503
0.501422	0.0256502
0.501444	0.0256503
0.501422	0.0256502
0.501411	0.0256503
0.501433	0.0256502
0.501412	0.0256503
0.501433	0.0256502
0.501443	0.0256503
0.501422	0.0256502
0.501412	0.0256503
0.501433	0.0256502
0.501443	0.0256503
0.501423	0.0256502
0.501412	0.0256503
0.501433	0.0256502
0.501443	0.0256503
0.501423	0.0256502
0.501413	0.0256503
0.501433	0.0256502
0.501443	0.0256503
0.501423	0.0256502
0.501442	0.0256503
0.501423	0.0256502
0.501413	0.0256503
0.501432	0.0256502
0.501413	0.0256503
0.501432	0.0256502
0.501442	0.0256503
0.501423	0.0256502
0.501414	0.0256503
0.501432	0.0256502
0.501441	0.0256503
0.501423	0.0256502
0.501414	0.0256503
0.501432	0.0256502
0.501441	0.0256503
0.501423	0.0256502
0.501414	0.0256503
0.501432	0.0256502
0.501441	0.0256502
0.501423	0.0256502
0.501441	0.0256502
0.501423	0.0256502
0.501415	0.0256502
0.501432	0.0256502
0.501415	0.0256502
0.501432	0.0256502
0.50144	0.0256502
0.501424	0.0256502
0.501415	0.0256502
0.501432	0.0256502
0.50144	0.0256502
0.501424	0.0256502
0.501416	0.0256502
0.501432	0.0256502
0.50144	0.0256502
0.501424	0.0256502
0.501416	0.0256502
0.501432	0.0256502
0.501439	0.0256502
0.501424	0.0256502
0.501439	0.0256502
0.501424	0.0256502
0.501416	0.0256502
0.501431	0.0256502
0.501417	0.0256502
0.501431	0.0256502
0.501439	0.0256502
0.501424	0.0256502
0.501417	0.0256502
0.501431	0.0256502
0.501438	0.0256502
0.501424	0.0256502
0.501417	0.0256502
0.501431	0.0256502
0.501438	0.0256502
0.501424	0.0256502
0.501417	0.0256502
0.501431	0.0256502
0.501438	0.0256502
0.501424	0.0256502
0.501417	0.0256502
0.501431	0.0256502
0.501438	0.0256502
0.501424	0.0256502
0.501438	0.0256502
0.501424	0.0256502
0.501418	0.0256502
0.501431	0.0256502
0.501418	0.0256502
0.501431	0.0256502
0.501437	0.0256502
0.501425	0.0256502
0.501418	0.0256502
0.501431	0.0256502
0.501437	0.0256502
0.501425	0.0256502
0.501418	0.0256502
0.501431	0.0256502
0.501437	0.0256502
0.501425	0.0256502
0.501419	0.0256502
0.501431	0.0256502
0.501437	0.0256502
0.501425	0.0256502
0.501437	0.0256502
0.501425	0.0256502
0.501419	0.0256502
0.501431	0.0256502
0.501419	0.0256502
0.50143	0.0256502
0.501436	0.0256502
0.501425	0.0256502
0.501419	0.0256502
0.50143	0.0256502
0.501436	0.0256502
0.501425	0.0256502
0.501419	0.0256502
0.50143	0.0256502
0.501436	0.0256502
0.501425	0.0256502
0.50142	0.0256502
0.50143	0.0256502
0.501436	0.0256502
0.501425	0.0256502
0.501436	0.0256502
0.501425	0.0256502
0.50142	0.0256502
0.50143	0.0256502
0.50142	0.0256502
0.50143	0.0256502
0.501435	0.0256502
0.501425	0.0256502
0.50142	0.0256502
0.50143	0.0256502
0.501435	0.0256502
0.501425	0.0256502
0.50142	0.0256502
0.50143	0.0256502
0.501435	0.0256502
0.501425	0.0256502
0.501421	0.0256502
0.50143	0.0256502
0.501435	0.0256502
0.501425	0.0256502
0.501435	0.0256502
0.501425	0.0256502
0.501421	0.0256502
0.50143	0.0256502
0.501421	0.0256502
0.50143	0.0256502
0.501434	0.0256502
0.501425	0.0256502
0.501421	0.0256502
0.50143	0.0256502
0.501434	0.0256502
0.501426	0.0256502
0.501421	0.0256502
0.50143	0.0256502
0.501434	0.0256502
0.501426	0.0256502
0.501421	0.0256502
0.50143	0.0256502
0.501434	0.0256502
0.501426	0.0256502
0.501434	0.0256502
0.501426	0.0256502
0.501422	0.0256502
0.50143	0.0256502
0.501422	0.0256502
0.50143	0.0256502
0.501434	0.0256502
0.501426	0.0256502
0.501422	0.0256502
0.50143	0.0256502
0.501433	0.0256502
0.501426	0.0256502
0.501422	0.0256502
0.50143	0.0256502
0.501433	0.0256502
0.501426	0.0256502
0.501422	0.0256502
0.50143	0.0256502
0.501433	0.0256502
0.501426	0.0256502
0.501433	0.0256502
0.501426	0.0256502
0.501422	0.0256502
0.501429	0.0256502
0.501422	0.0256502
0.501429	0.0256502
0.501433	0.0256502
0.501426	0.0256502
0.501422	0.0256502
0.501429	0.0256502
0.501433	0.0256502
0.501426	0.0256502
0.501423	0.0256502
0.501429	0.0256502
0.501433	0.0256502
0.501426	0.0256502
0.501423	0.0256502
0.501429	0.0256502
0.501433	0.0256502
0.501426	0.0256502
0.501423	0.0256502
0.501429	0.0256502
0.501432	0.0256502
0.501426	0.0256502
0.501432	0.0256502
0.501426	0.0256502
0.501423	0.0256502
0.501429	0.0256502
0.501423	0.0256502
0.501429	0.0256502
0.501432	0.0256502
0.501426	0.0256502
0.501423	0.0256502
0.501429	0.0256502
0.501432	0.0256502
0.501426	0.0256502
0.501423	0.0256502
0.501429	0.0256502
0.501432	0.0256502
0.501426	0.0256502
0.501423	0.0256502
0.501429	0.0256502
0.501432	0.0256502
0.501426	0.0256502
0.501432	0.0256502
0.501426	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501432	0.0256502
0.501426	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501432	0.0256502
0.501426	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501432	0.0256502
0.501426	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501431	0.0256502
0.501426	0.0256502
0.501431	0.0256502
0.501426	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501431	0.0256502
0.501426	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501431	0.0256502
0.501427	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501431	0.0256502
0.501427	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501431	0.0256502
0.501427	0.0256502
0.501431	0.0256502
0.501427	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501424	0.0256502
0.501429	0.0256502
0.501431	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501429	0.0256502
0.501431	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501429	0.0256502
0.501431	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501429	0.0256502
0.501431	0.0256502
0.501427	0.0256502
0.501431	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501429	0.0256502
0.501425	0.0256502
0.501429	0.0256502
0.50143	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501429	0.0256502
0.50143	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501429	0.0256502
0.50143	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501429	0.0256502
0.50143	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501429	0.0256502
0.50143	0.0256502
0.501427	0.0256502
0.50143	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501429	0.0256502
0.501425	0.0256502
0.501428	0.0256502
0.50143	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501428	0.0256502
0.50143	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501428	0.0256502
0.50143	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501428	0.0256502
0.50143	0.0256502
0.501427	0.0256502
0.50143	0.0256502
0.501427	0.0256502
0.501425	0.0256502
0.501428	0.0256502
0.501425	0.0256502
