3.20022	0.0228115
3.08285	0.035913
3.19905	0.0225334
3.08402	0.0353783
3.1979	0.0222689
3.08515	0.034862
3.19677	0.0220173
3.08627	0.0343636
3.19566	0.0217781
3.08736	0.0338823
3.19458	0.0215508
3.08844	0.0334176
3.19352	0.0213349
3.08949	0.0329688
3.19248	0.0211298
3.09052	0.0325353
3.19146	0.0209351
3.09153	0.0321167
3.19046	0.0207503
3.09252	0.0317124
3.18948	0.020575
3.09349	0.0313217
3.18852	0.0204088
3.09444	0.0309444
3.18758	0.0202512
3.09537	0.0305798
3.18666	0.020102
3.09628	0.0302275
3.18575	0.0199606
3.09718	0.0298871
3.18487	0.0198269
3.09805	0.0295581
3.184	0.0197003
3.09891	0.0292401
3.18315	0.0195807
3.09975	0.0289327
3.18232	0.0194677
3.10058	0.0286357
3.1815	0.0193609
3.10139	0.0283484
3.1807	0.0192602
3.10218	0.0280707
3.17991	0.0191652
3.10296	0.0278022
3.17914	0.0190757
3.10372	0.0275426
3.17839	0.0189915
3.21553	0.0271974
3.14161	0.0190226
3.21479	0.0269534
3.14235	0.0189429
3.1063	0.0266886
3.17803	0.0189524
3.10702	0.0264585
3.17732	0.0188777
3.21229	0.0261508
3.1427	0.0189059
3.21159	0.0259345
3.14338	0.0188352
3.10945	0.0257015
3.17698	0.0188431
3.11013	0.0254975
3.17631	0.0187769
3.20923	0.0252231
3.14371	0.0188024
3.20858	0.0250314
3.14436	0.0187397
3.11241	0.0248264
3.17599	0.0187462
3.11305	0.0246456
3.17536	0.0186875
3.20636	0.0244008
3.14467	0.0187107
3.20574	0.0242309
3.14528	0.0186551
3.1152	0.0240508
3.17506	0.0186603
3.1158	0.0238904
3.17447	0.0186084
3.20365	0.0236721
3.14557	0.0186293
3.20307	0.0235215
3.14615	0.0185801
3.11783	0.0233632
3.17418	0.0185843
3.1184	0.0232211
3.17363	0.0185382
3.2011	0.0230261
3.14642	0.0185572
3.20056	0.0228926
3.14697	0.0185136
3.1203	0.0227537
3.17336	0.0185168
3.12084	0.0226277
3.17283	0.018476
3.1987	0.0224536
3.14722	0.0184933
3.19819	0.0223353
3.14773	0.0184546
3.12263	0.0222134
3.17258	0.0184571
3.12313	0.0221017
3.17209	0.0184209
3.19644	0.0219462
3.14798	0.0184366
3.19596	0.0218413
3.14846	0.0184023
3.12483	0.0217344
3.17185	0.0184041
3.1253	0.0216354
3.17139	0.0183721
3.19432	0.0214965
3.14869	0.0183864
3.19386	0.0214035
3.14914	0.0183559
3.12689	0.0213098
3.17116	0.0183572
3.12733	0.0212221
3.17073	0.0183288
3.19231	0.0210978
3.14935	0.0183418
3.19188	0.0210155
3.14978	0.0183148
3.12883	0.0209335
3.17052	0.0183156
3.12925	0.0208557
3.1701	0.0182904
3.19043	0.0207446
3.14998	0.0183023
3.19002	0.0206716
3.15038	0.0182784
3.13066	0.0205999
3.16991	0.0182788
3.13105	0.0205309
3.16952	0.0182565
3.18865	0.0204314
3.15057	0.0182673
3.18827	0.0203667
3.15095	0.0182461
3.13238	0.0203041
3.16933	0.0182461
3.13275	0.020243
3.16897	0.0182263
3.18698	0.0201539
3.15113	0.0182363
3.18662	0.0200966
3.15149	0.0182175
3.13401	0.0200419
3.16879	0.0182172
3.1861	0.0200138
3.15166	0.0182086
3.13453	0.0199611
3.16862	0.0182084
3.18558	0.0199343
3.15183	0.0182
3.13504	0.0198834
3.16845	0.0181999
3.18508	0.0198579
3.152	0.0181918
3.13554	0.0198087
3.16829	0.0181918
3.18458	0.0197845
3.15216	0.0181839
3.13603	0.0197371
3.16813	0.018184
3.13635	0.0196909
3.16781	0.0181691
3.18346	0.0196239
3.15231	0.0181765
3.18315	0.0195806
3.15262	0.0181623
3.13744	0.0195392
3.16766	0.0181622
3.18269	0.0195181
3.15277	0.0181556
3.13789	0.0194782
3.16751	0.0181555
3.18224	0.0194581
3.15292	0.0181491
3.13833	0.0194195
3.16736	0.0181491
3.1818	0.0194005
3.15307	0.0181429
3.13877	0.0193632
3.16722	0.018143
3.13905	0.019327
3.16694	0.0181313
3.18081	0.0192743
3.1532	0.0181371
3.18053	0.0192403
3.15348	0.018126
3.14002	0.0192078
3.1668	0.0181258
3.18013	0.0191912
3.15361	0.0181207
3.14042	0.0191598
3.16667	0.0181206
3.17973	0.019144
3.15374	0.0181156
3.14081	0.0191138
3.16654	0.0181156
3.17934	0.0190988
3.15387	0.0181107
3.1412	0.0190695
3.16642	0.0181108
3.14145	0.019041
3.16617	0.0181016
3.17846	0.0189996
3.15399	0.0181062
3.17822	0.0189729
3.15423	0.0180974
3.1423	0.0189474
3.16605	0.0180973
3.17786	0.0189343
3.15435	0.0180933
3.14266	0.0189097
3.16593	0.0180932
3.17751	0.0188973
3.15447	0.0180893
3.14301	0.0188735
3.16581	0.0180893
3.17716	0.0188617
3.15458	0.0180855
3.14335	0.0188387
3.1657	0.0180855
3.14357	0.0188164
3.16548	0.0180782
3.17638	0.0187838
3.15469	0.0180819
3.17616	0.0187628
3.15491	0.018075
3.14433	0.0187428
3.16538	0.0180749
3.17585	0.0187325
3.15501	0.0180717
3.14464	0.0187132
3.16527	0.0180717
3.17553	0.0187034
3.15511	0.0180686
3.14495	0.0186847
3.16517	0.0180686
3.17523	0.0186754
3.15521	0.0180656
3.14526	0.0186574
3.16507	0.0180656
3.14545	0.0186398
3.16487	0.0180599
3.17454	0.0186142
3.15531	0.0180627
3.17434	0.0185977
3.1555	0.0180573
3.14613	0.018582
3.16478	0.0180573
3.17406	0.0185739
3.15559	0.0180548
3.14641	0.0185588
3.16469	0.0180547
3.17378	0.0185511
3.15568	0.0180523
3.14668	0.0185364
3.1646	0.0180523
3.17351	0.0185291
3.15577	0.01805
3.14695	0.018515
3.16451	0.01805
3.14712	0.0185012
3.16434	0.0180455
3.1729	0.018481
3.15586	0.0180477
3.17273	0.0184681
3.15603	0.0180435
3.14772	0.0184557
3.16425	0.0180434
3.17248	0.0184494
3.15611	0.0180415
3.14797	0.0184375
3.16417	0.0180414
3.17223	0.0184314
3.15619	0.0180395
3.14821	0.0184199
3.16409	0.0180395
3.17199	0.0184141
3.15627	0.0180377
